uid,namedLocation,domainID,siteID,plotID,trapID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,setDate,collectDate,eventID,trappingDays,sampleCollected,sampleID,sampleCode,sampleCondition,cupStatus,lidStatus,fluidLevel,samplingProtocolVersion,samplingImpractical,recordedBy,remarks,publicationDate,release
daa71855-2156-4cb1-ae8f-de97b3817e62,BLAN_011.basePlot.bet,D02,BLAN,BLAN_011,E,distributed,deciduousForest,39.087243,-77.974013,WGS84,20.2,141,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_011.E.20200728,A00000161677,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
42fce3bf-98ac-4767-b890-4acdf57adacd,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,E,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_006.E.20200728,A00000161681,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
140cb41c-068b-4473-b86f-6c9cac7af180,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,W,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_004.W.20200728,A00000161686,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
25117b30-3489-42b5-ad1a-0c545aac15ea,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,E,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_007.E.20200728,A00000161674,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
ee189d6c-727a-4fd4-9a4c-b0cb500d4f59,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,W,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_012.W.20200728,A00000161692,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
0cb5ae76-6f09-4f15-a796-eda822facbc5,BLAN_004.basePlot.bet,D02,BLAN,BLAN_004,S,distributed,pastureHay,39.087516,-77.962567,WGS84,20.1,128.4,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_004.S.20200728,A00000161685,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
9fa91a71-fd7b-4948-ad0d-b3079215abcd,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,W,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_008.W.20200728,A00000161680,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
f9710048-95ef-4b4e-8cdd-1e354e0ee6b1,BLAN_012.basePlot.bet,D02,BLAN,BLAN_012,E,distributed,deciduousForest,39.082046,-77.961088,WGS84,20.2,138.9,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_012.E.20200728,A00000161690,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
2068c9e8-2e60-45ef-a6a9-d3688ffa5686,BLAN_007.basePlot.bet,D02,BLAN,BLAN_007,S,distributed,deciduousForest,39.085485,-77.969265,WGS84,20.3,156.3,0.4,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_007.S.20200728,A00000161675,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
b8de8455-24bf-4e25-a637-6f050b26a475,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,E,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_008.E.20200728,A00000161678,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
8e513e81-ca62-45e0-aeda-cca5825f41fb,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,S,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_001.S.20200728,A00000161694,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
6e876ad2-6d22-4266-af96-750761937512,BLAN_008.basePlot.bet,D02,BLAN,BLAN_008,S,distributed,pastureHay,39.084853,-77.965124,WGS84,20.1,142.1,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_008.S.20200728,A00000161679,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
3f8f71d2-e62a-464f-b753-a28419637089,BLAN_006.basePlot.bet,D02,BLAN,BLAN_006,S,distributed,pastureHay,39.083999,-77.963812,WGS84,20.1,154.4,0.1,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_006.S.20200728,A00000161682,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0001-6472-2940,NA,20240112T181610Z,RELEASE-2024
b31b7d73-bb77-49b0-849a-843754f4d9b1,BLAN_001.basePlot.bet,D02,BLAN,BLAN_001,E,distributed,deciduousForest,39.087919,-77.958389,WGS84,20.2,128.3,0.3,2020-07-14T00:00:00Z,2020-07-28T00:00:00Z,BLAN.2020.29,14,Y,BLAN_001.E.20200728,A00000161693,OK,Ok,Ok,Ok,NEON.DOC.014050vK,OK,0000-0003-1865-4814,NA,20240112T181610Z,RELEASE-2024
